NO_OF_SAMPLES	24000
FREQUENCY	1200
TIME_STAMP	2020-01-28, 14:27:43.885	5208.83582520
FIRST_SAMPLE	1
DESCRIPTION	Force data in local (force plate) coordinates
DATA_INCLUDED	Force
FORCE_PLATE_TYPE	Amti Gen 5
FORCE_PLATE_MODEL	Unknown
FORCE_PLATE_NAME	Amti Optima BMS400600HF-2K 11053M
FORCE_PLATE_CORNER_POSX_POSY_X	353.011101
FORCE_PLATE_CORNER_POSX_POSY_Y	1295.030594
FORCE_PLATE_CORNER_POSX_POSY_Z	-2.601500
FORCE_PLATE_CORNER_NEGX_POSY_X	747.085989
FORCE_PLATE_CORNER_NEGX_POSY_Y	1294.596434
FORCE_PLATE_CORNER_NEGX_POSY_Z	-2.692300
FORCE_PLATE_CORNER_NEGX_NEGY_X	746.431708
FORCE_PLATE_CORNER_NEGX_NEGY_Y	700.785577
FORCE_PLATE_CORNER_NEGX_NEGY_Z	-2.136100
FORCE_PLATE_CORNER_POSX_NEGY_X	352.357000
FORCE_PLATE_CORNER_POSX_NEGY_Y	701.219738
FORCE_PLATE_CORNER_POSX_NEGY_Z	-2.045300
FORCE_PLATE_OFFSET_X	0.000000
FORCE_PLATE_OFFSET_Y	0.000000
FORCE_PLATE_OFFSET_Z	0.000000
FORCE_PLATE_LENGTH	599.948000
FORCE_PLATE_WIDTH	400.050000
SAMPLE	TIME	Force_X	Force_Y	Force_Z	Moment_X	Moment_Y	Moment_Z	COP_X	COP_Y	COP_Z
10807	9.00500	-3.054932	-4.117920	-14.449219	-2.246826	-1.995178	-1.542969	-138.082083	155.498108	0.000000	
10808	9.00583	-3.235962	-4.746582	-16.256836	-2.313354	-2.140869	-1.635742	-131.690395	142.300414	0.000000	
10809	9.00667	-3.236816	-4.477051	-13.718750	-2.365845	-2.072266	-1.487305	-151.053531	172.453374	0.000000	
10810	9.00750	-3.054688	-4.028076	-14.086914	-2.515259	-2.170532	-1.580383	-154.081456	178.552860	0.000000	
10811	9.00833	-2.968628	-4.568848	-14.083984	-2.406860	-1.956909	-1.561768	-138.945708	170.893427	0.000000	
10812	9.00917	-3.235474	-4.027100	-12.270996	-2.514038	-2.072998	-1.618042	-168.934782	204.876447	0.000000	
10813	9.01000	-3.505859	-4.565186	-13.715820	-2.495361	-1.976990	-1.543152	-144.139373	181.933072	0.000000	
10814	9.01083	-3.416382	-4.745850	-14.803711	-2.312622	-2.183105	-1.580200	-147.470150	156.219078	0.000000	
10815	9.01167	-3.147583	-4.297852	-12.270020	-2.548462	-2.209839	-1.580750	-180.100680	207.698277	0.000000	
10816	9.01250	-3.682983	-4.203857	-13.353516	-2.331665	-2.158813	-1.543213	-161.666301	174.610575	0.000000	
10817	9.01333	-3.147461	-4.567627	-14.082031	-2.539673	-2.068726	-1.561768	-146.905340	180.348474	0.000000	
10818	9.01417	-3.059082	-4.568604	-12.994629	-2.539063	-2.205933	-1.543335	-169.757261	195.393229	0.000000	
10819	9.01500	-3.680054	-3.843628	-14.082031	-2.433716	-2.123657	-1.561768	-150.806172	172.824202	0.000000	
10820	9.01583	-3.326294	-4.296631	-12.630859	-2.415894	-2.006104	-1.524841	-158.825576	191.269136	0.000000	
10821	9.01667	-3.415405	-4.475586	-14.080078	-2.543213	-2.253662	-1.561768	-160.060341	180.624913	0.000000	
10822	9.01750	-3.860352	-3.932495	-13.353516	-2.518555	-2.235596	-1.617798	-167.416264	188.606114	0.000000	
10823	9.01833	-3.146484	-4.297607	-13.358398	-2.416504	-2.139038	-1.506042	-160.126837	180.897726	0.000000	
10824	9.01917	-3.414063	-4.205566	-13.719238	-2.331787	-2.078857	-1.710938	-151.528633	169.964765	0.000000	
10825	9.02000	-3.415039	-4.295898	-13.355469	-2.416626	-2.113892	-1.655029	-158.279102	180.946549	0.000000	
10826	9.02083	-2.877441	-4.209473	-13.362305	-2.419556	-2.234253	-1.468750	-167.205657	181.073230	0.000000	
10827	9.02167	-3.056030	-4.477783	-15.535156	-2.676636	-2.064575	-1.598633	-132.896970	172.295386	0.000000	
10828	9.02250	-3.325684	-4.206543	-12.631836	-2.286621	-2.111084	-1.524841	-167.124082	181.020487	0.000000	
10829	9.02333	-3.238525	-4.477539	-11.904785	-2.585693	-2.213135	-1.524963	-185.902957	217.197818	0.000000	
10830	9.02417	-3.231689	-3.756470	-14.450195	-2.614014	-2.106934	-1.542969	-145.806582	180.898155	0.000000	
10831	9.02500	-3.236328	-4.566895	-14.807129	-2.717041	-2.106689	-1.524353	-142.275350	183.495466	0.000000	
10832	9.02583	-3.593872	-4.204590	-12.991699	-2.331421	-2.050659	-1.506104	-157.843801	179.454655	0.000000	
10833	9.02667	-2.876587	-4.119385	-13.725586	-2.599976	-2.024048	-1.580444	-147.465315	189.425471	0.000000	
10834	9.02750	-3.323608	-4.206055	-14.808594	-2.420776	-2.109985	-1.524353	-142.483843	163.471050	0.000000	
10835	9.02833	-3.414673	-4.295898	-13.718262	-2.328491	-1.938721	-1.599121	-141.324079	169.736608	0.000000	
10836	9.02917	-3.057495	-4.478027	-14.083984	-2.144897	-2.135376	-1.505859	-151.617321	152.293371	0.000000	
10837	9.03000	-3.682495	-4.293701	-14.441406	-2.461548	-2.088379	-1.487183	-144.610495	170.450703	0.000000	
10838	9.03083	-2.968750	-4.479004	-13.358887	-2.675049	-2.132324	-1.617798	-159.618407	200.244892	0.000000	
10839	9.03167	-3.503784	-4.294922	-14.080566	-2.638184	-2.151855	-1.617676	-152.824496	187.363457	0.000000	
10840	9.03250	-2.785156	-3.939575	-14.453613	-2.474365	-2.160522	-1.598938	-149.479747	171.193541	0.000000	
10841	9.03333	-2.967896	-4.479004	-14.084961	-2.498535	-2.167114	-1.599060	-153.860154	177.390279	0.000000	
10842	9.03417	-3.055542	-4.297852	-14.811035	-2.152100	-2.135010	-1.505676	-144.149936	145.303795	0.000000	
10843	9.03500	-2.875610	-4.029297	-14.089355	-2.647949	-1.988831	-1.636230	-141.158378	187.939698	0.000000	
10844	9.03583	-3.233154	-3.936768	-14.085938	-2.518555	-2.247192	-1.636230	-159.534456	178.799224	0.000000	
10845	9.03667	-3.324219	-4.206299	-14.083008	-2.243286	-2.145264	-1.617676	-152.329936	159.290271	0.000000	
10846	9.03750	-3.500610	-3.934570	-15.171875	-2.254272	-2.151489	-1.505615	-141.807737	148.582325	0.000000	
10847	9.03833	-3.147583	-4.477783	-13.357422	-2.498169	-1.928772	-1.543213	-144.397024	187.024784	0.000000	
10848	9.03917	-3.235718	-4.297119	-13.720703	-2.372437	-2.177246	-1.561829	-158.683274	172.909253	0.000000	
10849	9.04000	-3.057617	-4.568359	-14.445801	-2.362915	-2.205322	-1.654785	-152.661822	163.571066	0.000000	
10850	9.04083	-3.233276	-4.026611	-14.448242	-2.559814	-2.001953	-1.542969	-138.560324	177.171342	0.000000	
10851	9.04167	-2.967529	-4.119141	-12.273438	-2.333984	-2.063110	-1.580750	-168.095560	190.165500	0.000000	
10852	9.04250	-3.325439	-4.116699	-12.269531	-2.510742	-2.111206	-1.580750	-172.069007	204.632283	0.000000	
10853	9.04333	-3.056641	-4.298340	-13.722168	-2.505005	-2.030640	-1.599121	-147.982422	182.551685	0.000000	
10854	9.04417	-2.877075	-4.209229	-13.724609	-2.596680	-2.024048	-1.450073	-147.475808	189.198805	0.000000	
10855	9.04500	-3.503174	-4.114990	-13.718750	-2.467773	-2.152222	-1.617737	-156.881763	179.883257	0.000000	
10856	9.04583	-3.588867	-3.663940	-14.809570	-2.485107	-2.084961	-1.598877	-140.784702	167.804154	0.000000	
10857	9.04667	-2.970459	-4.479492	-11.544922	-2.496948	-2.063354	-1.506409	-178.723989	216.281086	0.000000	
10858	9.04750	-3.234375	-4.206787	-14.446777	-2.199341	-2.281982	-1.505798	-157.957887	152.237469	0.000000	
10859	9.04833	-2.967407	-4.388672	-14.085449	-2.325195	-2.132080	-1.543091	-151.367560	165.077824	0.000000	
10860	9.04917	-3.325439	-4.116699	-12.269531	-2.422363	-2.041260	-1.618042	-166.368195	197.429163	0.000000	
10861	9.05000	-3.325439	-4.386230	-14.081543	-2.501953	-2.110229	-1.524536	-149.857831	177.676064	0.000000	
10862	9.05083	-3.056030	-4.297852	-14.448242	-2.593994	-2.065308	-1.561646	-142.945252	179.537006	0.000000	
10863	9.05167	-2.968994	-4.748779	-14.808105	-2.400757	-2.096436	-1.580200	-141.573515	162.124510	0.000000	
10864	9.05250	-3.323608	-4.026123	-13.721680	-2.559448	-2.005615	-1.561829	-146.163974	186.525870	0.000000	
10865	9.05333	-3.145630	-4.207520	-13.722168	-2.243164	-1.963745	-1.543152	-143.107497	163.470092	0.000000	
10866	9.05417	-3.147339	-4.477539	-13.719727	-2.498413	-2.138916	-1.468689	-155.900776	182.103708	0.000000	
10867	9.05500	-2.965820	-4.208496	-14.449707	-2.243530	-1.921814	-1.561646	-133.000203	155.264759	0.000000	
10868	9.05583	-3.238281	-4.657227	-13.354492	-2.447510	-2.072266	-1.599121	-155.173675	183.272395	0.000000	
10869	9.05667	-3.414063	-4.025879	-12.632324	-2.647217	-2.114502	-1.636536	-167.388195	209.558966	0.000000	
10870	9.05750	-3.052979	-3.757813	-14.089355	-2.436768	-2.135498	-1.599060	-151.568186	172.950962	0.000000	
10871	9.05833	-3.320435	-3.575928	-14.087891	-2.443481	-2.075562	-1.543091	-147.329475	173.445515	0.000000	
10872	9.05917	-3.326172	-4.386475	-13.355957	-2.457397	-2.145752	-1.580505	-160.658794	183.992615	0.000000	
10873	9.06000	-3.148193	-4.837646	-15.168457	-2.353516	-1.997986	-1.598694	-131.719781	155.158539	0.000000	
10874	9.06083	-3.590820	-3.934204	-14.444824	-2.651733	-2.050171	-1.598938	-141.931177	183.576716	0.000000	
10875	9.06167	-3.053223	-4.207520	-16.625977	-2.289307	-2.204346	-1.542480	-132.584435	137.694567	0.000000	
10876	9.06250	-2.968262	-4.479004	-13.721680	-2.365723	-2.132202	-1.524536	-155.389296	172.407658	0.000000	
10877	9.06333	-3.413696	-4.025879	-12.995117	-2.382202	-2.149292	-1.561951	-165.392275	183.315172	0.000000	
10878	9.06417	-3.503052	-4.204834	-14.443848	-2.287964	-1.871643	-1.505798	-129.580643	158.404043	0.000000	
10879	9.06500	-3.951660	-4.561768	-15.524902	-2.408325	-2.132568	-1.617310	-137.364365	155.126592	0.000000	
10880	9.06583	-3.146973	-4.297607	-12.995605	-2.416260	-2.104370	-1.543335	-161.929363	185.928987	0.000000	
10881	9.06667	-3.504517	-4.295166	-13.354492	-2.239868	-1.942139	-1.692322	-145.429616	167.723949	0.000000	
10882	9.06750	-3.059204	-4.478760	-12.269531	-2.497437	-2.101318	-1.599365	-171.263133	203.547835	0.000000	
10883	9.06833	-3.326172	-4.386475	-13.355957	-2.545898	-2.110596	-1.580505	-158.026542	190.618945	0.000000	
10884	9.06917	-3.418335	-4.656250	-12.264160	-2.269775	-2.009277	-1.562073	-163.833260	185.073854	0.000000	
10885	9.07000	-3.505371	-4.475098	-13.716309	-2.587158	-2.257080	-1.561829	-164.554484	188.619131	0.000000	
10886	9.07083	-3.506470	-4.475342	-12.627441	-2.453735	-2.222656	-1.562012	-176.017942	194.317698	0.000000	
10887	9.07167	-3.143188	-4.027100	-15.174805	-2.560303	-1.998291	-1.561401	-131.684793	168.720638	0.000000	
10888	9.07250	-2.965820	-4.028809	-13.362793	-2.514771	-2.062500	-1.580505	-154.346476	188.191983	0.000000	
10889	9.07333	-3.237671	-4.387451	-12.268555	-2.412354	-1.932739	-1.599365	-157.536018	196.628990	0.000000	
10890	9.07417	-3.056519	-4.208252	-13.359863	-2.552490	-2.205933	-1.561829	-165.116407	191.056613	0.000000	
10891	9.07500	-3.235229	-4.386719	-14.808105	-2.502563	-2.211670	-1.654785	-149.355360	168.999571	0.000000	
10892	9.07583	-3.411255	-3.845337	-14.447754	-2.433838	-2.078613	-1.505798	-143.871033	168.457873	0.000000	
10893	9.07667	-3.595215	-4.474609	-13.352539	-2.454346	-2.050415	-1.599121	-153.559936	183.811161	0.000000	
10894	9.07750	-3.499878	-3.934448	-15.897461	-2.254761	-2.256226	-1.542664	-141.923644	141.831501	0.000000	
10895	9.07833	-3.861450	-4.382324	-15.164551	-2.459106	-2.164551	-1.561401	-142.737547	162.161509	0.000000	
10896	9.07917	-3.505493	-4.205566	-11.904297	-2.640137	-2.047974	-1.524963	-172.036505	221.780148	0.000000	
10897	9.08000	-3.143433	-4.027100	-14.812012	-2.427368	-2.138550	-1.487122	-144.379430	163.878358	0.000000	
10898	9.08083	-3.410400	-3.665283	-14.086426	-2.395996	-2.113647	-1.543091	-150.048529	170.092551	0.000000	
10899	9.08167	-3.052490	-3.667725	-14.089844	-2.484375	-2.170654	-1.617676	-154.058082	176.323815	0.000000	
10900	9.08250	-3.680664	-4.113525	-15.167969	-2.557251	-2.088135	-1.673218	-137.667396	168.595480	0.000000	
10901	9.08333	-3.325317	-4.026611	-11.907227	-2.292725	-2.146606	-1.636658	-180.277618	192.549004	0.000000	
10902	9.08417	-3.416016	-4.565918	-14.079590	-2.407104	-2.113647	-1.524536	-150.121380	170.964106	0.000000	
10903	9.08500	-3.236450	-4.297119	-12.994629	-2.371948	-1.897461	-1.673767	-146.018863	182.532973	0.000000	
10904	9.08583	-3.056641	-4.298340	-13.722168	-2.505005	-2.170776	-1.487305	-158.194855	182.551685	0.000000	
10905	9.08667	-3.321655	-3.845947	-14.448730	-2.301147	-2.215332	-1.598938	-153.323646	159.262952	0.000000	
10906	9.08750	-3.236938	-4.207520	-11.906738	-2.330444	-2.073242	-1.524963	-174.123437	195.724831	0.000000	
10907	9.08833	-3.057739	-4.298584	-12.633789	-2.504272	-2.171265	-1.562012	-171.861714	198.220221	0.000000	
10908	9.08917	-3.145142	-4.297363	-14.809570	-2.594360	-2.103271	-1.542908	-142.021101	175.181339	0.000000	
10909	9.09000	-3.234741	-4.027100	-12.996582	-2.426147	-2.072632	-1.655090	-159.475147	186.675809	0.000000	
10910	9.09083	-3.231201	-4.026123	-16.625000	-2.428711	-2.105835	-1.579773	-126.666765	146.087876	0.000000	
10911	9.09167	-3.594116	-4.294678	-13.354004	-2.549438	-2.190552	-1.580505	-164.037076	190.911916	0.000000	
10912	9.09250	-3.592529	-4.204346	-14.443359	-2.597534	-2.154907	-1.468506	-149.197093	179.842799	0.000000	
10913	9.09333	-3.235718	-4.297119	-13.720703	-2.284058	-2.247314	-1.580444	-163.790036	166.467972	0.000000	
10914	9.09417	-2.879883	-4.659424	-13.721680	-2.403198	-2.164063	-1.524536	-157.711195	175.138780	0.000000	
10915	9.09500	-3.323608	-4.026123	-13.721680	-2.647827	-2.110596	-1.543152	-153.814675	192.966693	0.000000	
10916	9.09583	-3.325073	-4.386230	-14.444336	-2.413818	-2.145142	-1.542969	-148.510919	167.111757	0.000000	
10917	9.09667	-3.145996	-4.656982	-16.258789	-2.714600	-1.997437	-1.561218	-122.852724	166.961980	0.000000	
10918	9.09750	-3.234741	-4.027100	-12.996582	-2.514526	-2.247803	-1.561951	-172.953376	193.475974	0.000000	
10919	9.09833	-2.968628	-4.299072	-12.271973	-2.327148	-1.957886	-1.580750	-159.541241	189.631162	0.000000	
10920	9.09917	-2.965454	-4.028564	-13.725586	-2.515015	-2.027466	-1.561829	-147.714337	183.235503	0.000000	
10921	9.10000	-3.413208	-4.205322	-14.807617	-2.465210	-2.148193	-1.654785	-145.073534	166.482556	0.000000	
10922	9.10083	-3.054810	-3.938110	-13.362305	-2.783569	-2.170898	-1.617798	-162.464372	208.315062	0.000000	
10923	9.10167	-3.147217	-4.297852	-12.632813	-2.548584	-2.209717	-1.562012	-174.918831	201.743197	0.000000	
10924	9.10250	-3.143433	-3.847290	-13.724609	-2.300659	-2.034058	-1.561829	-148.205137	167.630212	0.000000	
10925	9.10333	-3.414429	-4.475342	-15.168457	-2.544067	-2.078003	-1.505615	-136.995010	167.720908	0.000000	
10926	9.10417	-3.057739	-4.298584	-12.633789	-2.371704	-2.206421	-1.487549	-174.644431	187.727062	0.000000	
10927	9.10500	-2.965820	-4.208496	-14.449707	-2.597290	-2.096924	-1.580261	-145.118778	179.746900	0.000000	
10928	9.10583	-3.055664	-4.208008	-14.085938	-2.597046	-2.030273	-1.505859	-144.134775	184.371534	0.000000	
10929	9.10667	-3.592773	-4.024658	-12.992676	-2.426392	-1.980774	-1.524719	-152.453117	186.750723	0.000000	
10930	9.10750	-3.323120	-3.846313	-12.997070	-2.432861	-2.216064	-1.543335	-170.504921	187.185363	0.000000	
10931	9.10833	-2.877075	-4.209229	-13.724609	-2.596680	-1.989014	-1.505981	-144.923154	189.198805	0.000000	
10932	9.10917	-3.325684	-4.206543	-12.631836	-2.552002	-2.076050	-1.580688	-164.350599	202.029378	0.000000	
10933	9.11000	-3.507324	-4.745605	-13.351074	-2.400024	-2.012085	-1.506042	-150.705848	179.762645	0.000000	
10934	9.11083	-3.326538	-4.566406	-14.080078	-2.230103	-2.215332	-1.524536	-157.338050	158.387086	0.000000	
10935	9.11167	-3.322876	-4.026123	-14.446777	-2.427124	-2.040161	-1.617554	-141.219117	168.004529	0.000000	
10936	9.11250	-3.679810	-4.023438	-15.531738	-2.383789	-1.912659	-1.561340	-123.145179	153.478575	0.000000	
10937	9.11333	-3.326416	-4.656250	-14.805176	-2.448486	-2.004761	-1.617493	-135.409452	165.380429	0.000000	
10938	9.11417	-3.415283	-4.115967	-11.905762	-2.378052	-2.149780	-1.524963	-180.566378	199.739573	0.000000	
10939	9.11500	-3.503662	-4.205078	-13.718262	-2.552979	-2.082153	-1.617737	-151.779676	186.100730	0.000000	
10940	9.11583	-3.416626	-4.566162	-13.353516	-2.583496	-2.148926	-1.543213	-160.925845	193.469358	0.000000	
10941	9.11667	-3.505981	-4.295410	-11.902832	-2.415649	-2.013062	-1.580811	-169.124585	202.947450	0.000000	
10942	9.11750	-3.141846	-3.756958	-14.813965	-2.570068	-2.173584	-1.561584	-146.725337	173.489568	0.000000	
10943	9.11833	-2.788940	-4.210205	-12.274414	-2.640015	-2.196533	-1.524902	-178.952184	215.082743	0.000000	
10944	9.11917	-3.413940	-4.115723	-13.357422	-2.556030	-2.043945	-1.561829	-153.019447	191.356558	0.000000	
10945	9.12000	-2.785278	-3.849731	-13.728516	-2.565796	-1.915649	-1.617737	-139.537985	186.895362	0.000000	
10946	9.12083	-3.236450	-4.297119	-12.994629	-2.593140	-2.107666	-1.524719	-162.195168	199.554729	0.000000	
10947	9.12167	-3.322876	-4.026123	-14.446777	-2.294556	-1.970032	-1.542969	-136.364789	158.828202	0.000000	
10948	9.12250	-3.504272	-4.295166	-13.717773	-2.372681	-2.152100	-1.617737	-156.884032	172.963978	0.000000	
10949	9.12333	-3.147095	-4.387695	-13.357910	-2.413208	-2.244263	-1.580505	-168.010016	180.657601	0.000000	
10950	9.12417	-3.142334	-3.667236	-13.726563	-2.616699	-2.068970	-1.487305	-150.727447	190.630336	0.000000	
10951	9.12500	-2.788940	-4.210205	-12.274414	-2.418823	-2.021362	-1.599365	-164.680961	197.062217	0.000000	
10952	9.12583	-3.146729	-4.207764	-12.633301	-2.552002	-2.034424	-1.636536	-161.036602	202.005952	0.000000	
10953	9.12667	-3.504517	-4.295166	-13.354492	-2.195557	-2.082275	-1.506042	-155.923218	164.405850	0.000000	
10954	9.12750	-3.327271	-4.566650	-13.354492	-2.362305	-2.145630	-1.524658	-160.667276	176.892139	0.000000	
10955	9.12833	-3.860962	-4.202393	-14.439941	-2.553467	-2.305054	-1.487183	-159.630406	176.833598	0.000000	
10956	9.12917	-3.503784	-4.115234	-12.993164	-2.378784	-2.047485	-1.655090	-157.581736	183.079669	0.000000	
10957	9.13000	-2.877319	-4.479248	-15.174316	-2.410889	-2.093262	-1.654602	-137.947678	158.879557	0.000000	
10958	9.13083	-3.589844	-3.843994	-14.808594	-2.478516	-2.154907	-1.561584	-145.517344	167.370087	0.000000	
10959	9.13167	-2.877930	-4.389404	-14.086426	-2.457642	-2.128784	-1.561768	-151.123089	174.468786	0.000000	
10960	9.13250	-4.127441	-3.930298	-14.802246	-2.386963	-2.139648	-1.580200	-144.548903	161.256804	0.000000	
10961	9.13333	-3.502319	-3.934937	-13.357422	-2.474121	-1.977112	-1.561829	-148.015975	185.224448	0.000000	
10962	9.13417	-3.057129	-4.298340	-13.359375	-2.504883	-2.030762	-1.543213	-152.010234	187.500000	0.000000	
10963	9.13500	-3.148804	-4.657959	-13.355469	-2.624390	-2.103882	-1.561829	-157.529614	196.502998	0.000000	
10964	9.13583	-2.967773	-4.119141	-11.910645	-2.510376	-2.028320	-1.618103	-170.294757	210.767433	0.000000	
10965	9.13667	-3.054321	-4.207764	-15.537598	-2.465454	-2.204834	-1.580017	-141.903146	158.676660	0.000000	
10966	9.13750	-3.414673	-4.295898	-13.718262	-2.682251	-1.903625	-1.580444	-138.765795	195.524115	0.000000	
10967	9.13833	-3.681274	-4.023682	-14.080566	-2.294312	-2.193604	-1.617676	-155.789437	162.941707	0.000000	
10968	9.13917	-3.235962	-4.117188	-12.270508	-2.422363	-2.178101	-1.618042	-177.506964	197.413450	0.000000	
10969	9.14000	-2.787964	-4.389893	-14.450195	-2.413574	-1.985291	-1.580261	-137.388491	167.027100	0.000000	
10970	9.14083	-3.413574	-4.115723	-13.719727	-2.556274	-2.254028	-1.580444	-164.291053	186.321090	0.000000	
10971	9.14167	-3.147095	-4.387695	-13.357910	-2.545898	-1.963989	-1.580505	-147.028183	190.591074	0.000000	
10972	9.14250	-3.145752	-4.387207	-14.809082	-2.369873	-2.033325	-1.654785	-137.302582	160.028356	0.000000	
10973	9.14333	-3.505371	-4.475098	-13.716309	-2.321899	-2.151978	-1.599121	-156.891887	169.280197	0.000000	
10974	9.14417	-3.057373	-4.567871	-14.808594	-2.186401	-1.994873	-1.542908	-134.710499	147.644091	0.000000	
10975	9.14500	-3.329834	-4.927002	-12.989258	-2.304688	-2.145752	-1.487427	-165.194346	177.430268	0.000000	
10976	9.14583	-3.680542	-3.933594	-14.081055	-2.430420	-1.983398	-1.599060	-140.855815	172.602122	0.000000	
10977	9.14667	-2.967163	-4.298828	-13.723145	-2.328247	-2.062378	-1.580444	-150.284647	169.658424	0.000000	
10978	9.14750	-3.055542	-4.118164	-13.723633	-2.334961	-2.065674	-1.543152	-150.519462	170.141607	0.000000	
10979	9.14833	-3.236450	-4.297119	-12.994629	-2.416260	-1.967529	-1.636414	-151.410965	185.942960	0.000000	
10980	9.14917	-3.591553	-3.934326	-13.719238	-2.297363	-2.155518	-1.543152	-157.116418	167.455600	0.000000	
10981	9.15000	-3.233276	-4.026611	-14.448242	-2.603882	-2.001953	-1.636169	-138.560324	180.221359	0.000000	
10982	9.15083	-3.236694	-4.387207	-13.356445	-2.368896	-2.142334	-1.506042	-160.397017	177.359801	0.000000	
10983	9.15167	-3.145142	-4.027588	-12.997559	-2.381958	-1.999268	-1.524719	-153.818701	183.261956	0.000000	
10984	9.15250	-3.683838	-4.383789	-13.714844	-2.413574	-2.018555	-1.505981	-147.180291	175.982626	0.000000	
10985	9.15333	-3.322021	-4.025879	-15.172852	-2.427734	-2.109863	-1.580078	-139.055159	160.005149	0.000000	
10986	9.15417	-3.591919	-4.293945	-15.530762	-2.373901	-2.049316	-1.580017	-131.952086	152.851574	0.000000	
10987	9.15500	-3.059448	-4.568604	-12.631836	-2.627075	-1.996094	-1.617981	-158.020874	207.972555	0.000000	
10988	9.15583	-3.682617	-4.203857	-13.716309	-2.508545	-2.053711	-1.487305	-149.727671	182.887758	0.000000	
10989	9.15667	-3.059448	-4.568604	-12.631836	-2.361694	-2.066284	-1.580688	-163.577503	186.963664	0.000000	
10990	9.15750	-2.968018	-4.388916	-13.359863	-2.236206	-2.027466	-1.524658	-151.757977	167.382406	0.000000	
10991	9.15833	-2.967163	-4.298828	-13.723145	-2.328247	-2.027344	-1.580444	-147.731720	169.658424	0.000000	
10992	9.15917	-3.058716	-4.568604	-13.357422	-2.494873	-2.030640	-1.599121	-152.023322	186.778038	0.000000	
10993	9.16000	-3.326294	-4.746094	-15.530273	-2.622437	-2.074463	-1.505493	-133.575426	168.859649	0.000000	
10994	9.16083	-3.504517	-4.295166	-13.354492	-2.460938	-2.082275	-1.636414	-155.923218	184.277879	0.000000	
10995	9.16167	-3.148315	-4.747803	-14.443848	-2.356323	-2.103271	-1.505798	-145.617119	163.136811	0.000000	
10996	9.16250	-3.592651	-4.114502	-13.717773	-2.423462	-1.980408	-1.505981	-144.368015	176.665836	0.000000	
10997	9.16333	-2.699951	-4.210938	-11.912109	-2.595459	-2.018311	-1.580811	-169.433514	217.884079	0.000000	
10998	9.16417	-3.149780	-4.927734	-14.079590	-2.349487	-1.998535	-1.524536	-141.945552	166.871857	0.000000	
10999	9.16500	-3.507324	-4.745605	-13.351074	-2.400024	-2.152222	-1.580505	-161.202136	179.762645	0.000000	
11000	9.16583	-3.235229	-4.206787	-13.721191	-2.596802	-2.002197	-1.580444	-145.920074	189.254831	0.000000	
11001	9.16667	-3.233276	-4.026611	-14.448242	-2.648193	-2.036987	-1.580261	-140.985130	183.288273	0.000000	
11002	9.16750	-2.879761	-4.479736	-12.634277	-2.276489	-1.954468	-1.524841	-154.695652	180.183575	0.000000	
11003	9.16833	-2.972412	-4.839355	-11.904785	-2.439697	-1.993103	-1.580811	-167.420327	204.934170	0.000000	
11004	9.16917	-3.324097	-4.296143	-14.808105	-2.417480	-2.109985	-1.580200	-142.488542	163.253866	0.000000	
11005	9.17000	-3.056641	-4.118408	-12.635254	-2.555298	-2.171387	-1.617981	-171.851451	202.235576	0.000000	
11006	9.17083	-3.058594	-4.478271	-12.995117	-2.586548	-2.065918	-1.543335	-158.976479	199.039979	0.000000	
11007	9.17167	-3.235107	-4.296631	-14.445801	-2.372925	-2.246948	-1.487183	-155.543350	164.263985	0.000000	
11008	9.17250	-2.787964	-4.209961	-13.363281	-2.286987	-2.055908	-1.561829	-153.847559	171.139652	0.000000	
11009	9.17333	-3.324829	-4.385986	-14.807129	-2.369873	-2.214966	-1.542908	-149.587799	160.049464	0.000000	
11010	9.17417	-3.417114	-4.386230	-11.903809	-2.500610	-2.079712	-1.580811	-174.709791	210.068091	0.000000	
11011	9.17500	-3.236084	-4.207031	-12.632324	-2.375000	-2.107910	-1.543396	-166.866375	188.009741	0.000000	
11012	9.17583	-3.056641	-4.118408	-12.635254	-2.422485	-2.171387	-1.562012	-171.851451	191.724311	0.000000	
11013	9.17667	-3.233521	-4.116699	-14.810059	-2.424072	-2.106689	-1.505676	-142.247206	163.677426	0.000000	
11014	9.17750	-2.879883	-4.659424	-13.721680	-2.447510	-1.883789	-1.617737	-137.285602	178.368088	0.000000	
11015	9.17833	-3.236694	-4.387207	-13.356445	-2.501587	-2.177368	-1.524658	-163.020034	187.294363	0.000000	
11016	9.17917	-3.326782	-4.386719	-12.630371	-2.456787	-2.005981	-1.524841	-158.822051	194.514246	0.000000	
11017	9.18000	-3.148804	-4.657959	-13.355469	-2.226318	-2.068848	-1.468750	-154.906405	166.697134	0.000000	
11018	9.18083	-3.231079	-3.666504	-14.450684	-2.307739	-1.966980	-1.580261	-136.116743	159.697584	0.000000	
11019	9.18167	-3.147949	-4.747314	-14.806641	-2.489258	-1.927979	-1.524353	-130.210394	168.117663	0.000000	
11020	9.18250	-3.418945	-4.926025	-13.350586	-2.260620	-2.078979	-1.506042	-155.721966	169.327408	0.000000	
11021	9.18333	-3.234741	-4.027100	-12.996582	-2.470459	-2.072632	-1.506104	-159.475147	190.085284	0.000000	
11022	9.18417	-2.785278	-3.849731	-13.728516	-2.344604	-2.125854	-1.505981	-154.849552	170.783540	0.000000	
11023	9.18500	-3.412964	-4.025635	-13.720703	-2.603760	-2.149048	-1.487305	-156.628114	189.768683	0.000000	
